CN1013622B  CN1013622B  NN  B-NP
、  、  PU  0
根据  根据  P  0
权利  权利  NN  B-NP
要求  要求  NN  I-NP
11  11  CD  0
的  的  DEC  0
方法  方法  NN  B-NP
，  ，  PU  0
其  其  PN  0
特征  特征  NN  B-NP
在于  在于  VV  0
至少  至少  AD  0
用  用  P  0
一  一  CD  0
个  个  M  0
衰减  衰减  VV  0
X  X  NN  B-NP
射线  射线  NN  I-NP
辐射  辐射  NN  I-NP
的  的  DEC  0
元件  元件  NN  B-NP
周期性  周期性  NN  I-NP
地  地  DEV  0
盖住  盖住  VV  0
狭缝  狭缝  NN  B-NP
光阑  光阑  NN  I-NP
（  （  PU  0
2  2  CD  0
）  ）  PU  0
的  的  DEG  0
狭缝  狭缝  NN  B-NP
来  来  MSP  0
实现  实现  VV  0
周期  周期  NN  B-NP
调制  调制  VV  0
。  。  PU  0
30  30  CD  0
、  、  PU  0
根据  根据  P  0
权利  权利  NN  B-NP
要求  要求  NN  I-NP
12  12  CD  0
的  的  DEC  0
方法  方法  NN  B-NP
，  ，  PU  0
其  其  PN  0
特征  特征  NN  B-NP
在于  在于  VV  0
至少  至少  AD  0
用  用  P  0
一  一  CD  0
个  个  M  0
衰减  衰减  VV  0
X  X  NN  B-NP
射线  射线  NN  I-NP
辐射  辐射  NN  I-NP
的  的  DEC  0
元件  元件  NN  B-NP
周期性  周期性  NN  I-NP
地  地  DEV  0
盖住  盖住  VV  0
狭缝  狭缝  NN  B-NP
光阑  光阑  NN  I-NP
（  （  PU  0
2  2  CD  0
）  ）  PU  0
的  的  DEG  0
狭缝  狭缝  NN  B-NP
来  来  MSP  0
实现  实现  VV  0
周期  周期  NN  B-NP
调制  调制  VV  0
。  。  PU  0
31  31  CD  0
、  、  PU  0
根据  根据  P  0
权利  权利  NN  B-NP
要求  要求  NN  I-NP
27  27  CD  0
的  的  DEC  0
方法  方法  NN  B-NP
，  ，  PU  0
其  其  PN  0
特征  特征  NN  B-NP
在于  在于  VV  0
用  用  P  0
第一  第一  OD  0
个  个  M  0
或  或  CC  0
第二  第二  OD  0
个  个  M  0
衰减  衰减  NN  B-NP
X  X  NN  I-NP
射线  射线  NN  I-NP
辐射  辐射  NN  I-NP
的  的  DEC  0
元件  元件  NN  B-NP
周期  周期  NN  I-NP
地  地  NN  I-NP
和  和  CC  0
顺序  顺序  AD  0
地  地  DEV  0
遮盖  遮盖  VV  0
狭缝  狭缝  NN  B-NP
光  光  AD  0
阑  阑  VA  0
的  的  DEC  0
狭缝  狭缝  NN  B-NP
，  ，  PU  0
来  来  MSP  0
获得  获得  VV  0
周期  周期  NN  B-NP
调制  调制  VV  0
，  ，  PU  0
第一  第一  OD  0
和  和  CC  0
第二  第二  OD  0
元件  元件  NN  B-NP
以  以  P  0
不同  不同  JJ  B-NP
方式  方式  NN  I-NP
影响  影响  VV  0
X  X  NN  B-NP
射线  射线  NN  I-NP
辐射  辐射  NN  I-NP
。  。  PU  0
32  32  CD  0
、  、  PU  0
根据  根据  P  0
权利  权利  NN  B-NP
要求  要求  NN  I-NP
28  28  CD  0
的  的  DEC  0
方法  方法  NN  B-NP
，  ，  PU  0
其  其  PN  0
特征  特征  NN  B-NP
在于  在于  VV  0
用  用  P  0
第一  第一  OD  0
个  个  M  0
或  或  CC  0
第二  第二  OD  0
个  个  M  0
衰减  衰减  NN  B-NP
X  X  NN  I-NP
射线  射线  NN  I-NP
辐射  辐射  NN  I-NP
的  的  DEC  0
元件  元件  NN  B-NP
周期  周期  NN  I-NP
地  地  NN  I-NP
和  和  CC  0
顺序  顺序  AD  0
地  地  DEV  0
遮盖  遮盖  VV  0
狭缝  狭缝  NN  B-NP
光  光  AD  0
阑  阑  VA  0
的  的  DEC  0
狭缝  狭缝  NN  B-NP
来  来  MSP  0
获得  获得  VV  0
周期  周期  NN  B-NP
调制  调制  VV  0
，  ，  PU  0
第一  第一  OD  0
和  和  CC  0
第二  第二  OD  0
元件  元件  NN  B-NP
以  以  P  0
不同  不同  JJ  B-NP
方式  方式  NN  I-NP
影响  影响  VV  0
X  X  NN  B-NP
射线  射线  NN  I-NP
辐射  辐射  NN  I-NP
。  。  PU  0
33  33  CD  0
、  、  PU  0
根据  根据  P  0
权利  权利  NN  B-NP
要求  要求  NN  I-NP
29  29  CD  0
的  的  DEC  0
方法  方法  NN  B-NP
，  ，  PU  0
其  其  PN  0
特征  特征  NN  B-NP
在于  在于  VV  0
用  用  P  0
第一  第一  OD  0
个  个  M  0
或  或  CC  0
第二  第二  OD  0
个  个  M  0
衰减  衰减  NN  B-NP
X  X  NN  I-NP
射线  射线  NN  I-NP
辐射  辐射  NN  I-NP
的  的  DEC  0
元件  元件  NN  B-NP
周期  周期  NN  I-NP
地  地  NN  I-NP
和  和  CC  0
顺序  顺序  AD  0
地  地  DEV  0
遮盖  遮盖  VV  0
狭缝  狭缝  NN  B-NP
光  光  AD  0
阑  阑  VA  0
的  的  DEC  0
狭缝  狭缝  NN  B-NP
来  来  MSP  0
获得  获得  VV  0
周期  周期  NN  B-NP
调制  调制  VV  0
，  ，  PU  0
第一  第一  OD  0
和  和  CC  0
第二  第二  OD  0
元件  元件  NN  B-NP
以  以  P  0
不同  不同  JJ  B-NP
方式  方式  NN  I-NP
影响  影响  VV  0
X  X  NN  B-NP
射线  射线  NN  I-NP
辐射  辐射  NN  I-NP
。  。  PU  0
34  34  CD  0
、  、  PU  0
根据  根据  P  0
权利  权利  NN  B-NP
要求  要求  NN  I-NP
30  30  CD  0
的  的  DEC  0
方法  方法  NN  B-NP
，  ，  PU  0
其  其  PN  0
特征  特征  NN  B-NP
在于  在于  VV  0
用  用  P  0
第一  第一  OD  0
个  个  M  0
或  或  CC  0
第二  第二  OD  0
个  个  M  0
衰减  衰减  NN  B-NP
X  X  NN  I-NP
射线  射线  NN  I-NP
辐射  辐射  NN  I-NP
的  的  DEC  0
元件  元件  NN  B-NP
周期  周期  NN  I-NP
地  地  NN  I-NP
和  和  CC  0
顺序  顺序  AD  0
地  地  DEV  0
遮盖  遮盖  VV  0
狭缝  狭缝  NN  B-NP
光  光  AD  0
阑  阑  VA  0
的  的  DEC  0
狭缝  狭缝  NN  B-NP
来  来  MSP  0
获得  获得  VV  0
周期  周期  NN  B-NP
调制  调制  VV  0
，  ，  PU  0
第一  第一  OD  0
和  和  CC  0
第二  第二  OD  0
元件  元件  NN  B-NP
以  以  P  0
不同  不同  JJ  B-NP
方式  方式  NN  I-NP
影响  影响  VV  0
X  X  NN  B-NP
射线  射线  NN  I-NP
辐射  辐射  NN  I-NP
。  。  PU  0
35  35  CD  0
、  、  PU  0
根据  根据  P  0
权利  权利  NN  B-NP
要求  要求  NN  I-NP
18  18  CD  0
的  的  DEC  0
方法  方法  NN  B-NP
，  ，  PU  0
其  其  PN  0
特征  特征  NN  B-NP
在于  在于  VV  0
，  ，  PU  0
在  在  P  0
周期  周期  NN  B-NP
调制  调制  VV  0
的  的  DEC  0
预定  预定  JJ  B-NP
周期  周期  NN  I-NP
相  相  NN  I-NP
位  位  NN  I-NP
轨线  轨线  NN  I-NP
期间  期间  NN  I-NP
，  ，  PU  0
在  在  P  0
该  该  DT  0
相位  相位  NN  B-NP
轨线  轨线  NN  I-NP
期间  期间  NN  I-NP
X  X  NN  I-NP
射线源  射线源  NN  I-NP
（  （  PU  0
1  1  CD  0
）  ）  PU  0
既  既  CC  0
发送  发送  VV  0
较  较  AD  0
硬  硬  VA  0
的  的  DEC  0
又  又  AD  0
发送  发送  VV  0
较  较  AD  0
软  软  VA  0
的  的  DEC  0
X射线  X射线  NN  B-NP
辐射  辐射  NN  I-NP
，  ，  PU  0
狭缝  狭缝  NN  B-NP
光  光  AD  0
阑  阑  VA  0
（  （  PU  0
2  2  CD  0
）  ）  PU  0
的  的  DEG  0
狭缝  狭缝  NN  B-NP
被  被  SB  0
一  一  CD  0
吸收  吸收  VV  0
软  软  VV  0
X  X  NN  B-NP
射线  射线  NN  I-NP
辐射  辐射  NN  I-NP
的  的  DEC  0
元件  元件  NN  B-NP
同步  同步  AD  0
地  地  DEV  0
盖住  盖住  VV  0
。  。  PU  0
36  36  CD  0
、  、  PU  0
根据  根据  P  0
权利  权利  NN  B-NP
要求  要求  NN  I-NP
19  19  CD  0
的  的  DEC  0
方法  方法  NN  B-NP
，  ，  PU  0
其  其  PN  0
特征  特征  NN  B-NP
在于  在于  VV  0
，  ，  PU  0
在  在  P  0
周期  周期  NN  B-NP
调制  调制  VV  0
的  的  DEC  0
预定  预定  JJ  B-NP
周期  周期  NN  I-NP
相  相  NN  I-NP
位  位  NN  I-NP
轨线  轨线  NN  I-NP
期间  期间  NN  I-NP
，  ，  PU  0
在  在  P  0
该  该  DT  0
相位  相位  NN  B-NP
轨线  轨线  NN  I-NP
期间  期间  NN  I-NP
X  X  NN  I-NP
射线源  射线源  NN  I-NP
（  （  PU  0
1  1  CD  0
）  ）  PU  0
既  既  CC  0
发送  发送  VV  0
较  较  AD  0
硬  硬  VA  0
的  的  DEC  0
又  又  AD  0
发送  发送  VV  0
较  较  AD  0
软  软  VA  0
的  的  DEC  0
X射线  X射线  NN  B-NP
辐射  辐射  NN  I-NP
，  ，  PU  0
狭缝  狭缝  NN  B-NP
光  光  AD  0
阑  阑  VA  0
（  （  PU  0
2  2  CD  0
）  ）  PU  0
的  的  DEG  0
狭缝  狭缝  NN  B-NP
被  被  SB  0
一  一  CD  0
吸收  吸收  VV  0
软  软  VV  0
X  X  NN  B-NP
射线  射线  NN  I-NP
辐射  辐射  NN  I-NP
的  的  DEC  0
元件  元件  NN  B-NP
同步  同步  AD  0
地  地  DEV  0
盖住  盖住  VV  0
。  。  PU  0
37  37  CD  0
、  、  PU  0
根据  根据  P  0
权利  权利  NN  B-NP
要求  要求  NN  I-NP
20  20  CD  0
的  的  DEC  0
方法  方法  NN  B-NP
，  ，  PU  0
其  其  PN  0
特征  特征  NN  B-NP
在于  在于  VV  0
，  ，  PU  0
在  在  P  0
周期  周期  NN  B-NP
调制  调制  VV  0
的  的  DEC  0
预定  预定  JJ  B-NP
周期  周期  NN  I-NP
相  相  NN  I-NP
位  位  NN  I-NP
轨线  轨线  NN  I-NP
期间  期间  NN  I-NP
，  ，  PU  0
在  在  P  0
该  该  DT  0
相位  相位  NN  B-NP
轨线  轨线  NN  I-NP
期间  期间  NN  I-NP
X  X  NN  I-NP
射线源  射线源  NN  I-NP
（  （  PU  0
1  1  CD  0
）  ）  PU  0
既  既  CC  0
发送  发送  VV  0
较  较  AD  0
硬  硬  VA  0
的  的  DEC  0
又  又  AD  0
发送  发送  VV  0
较  较  AD  0
软  软  VA  0
的  的  DEC  0
X射线  X射线  NN  B-NP
辐射  辐射  NN  I-NP
，  ，  PU  0
狭缝  狭缝  NN  B-NP
光  光  AD  0
阑  阑  VA  0
（  （  PU  0
2  2  CD  0
）  ）  PU  0
的  的  DEG  0
狭缝  狭缝  NN  B-NP
被  被  SB  0
一  一  CD  0
吸收  吸收  VV  0
软  软  VV  0
X  X  NN  B-NP
射线  射线  NN  I-NP
辐射  辐射  NN  I-NP
的  的  DEC  0
元件  元件  NN  B-NP
同步  同步  AD  0
地  地  DEV  0
盖住  盖住  VV  0
。  。  PU  0
38  38  CD  0
、  、  PU  0
根据  根据  P  0
权利  权利  NN  B-NP
要求  要求  NN  I-NP
21  21  CD  0
的  的  DEC  0
方法  方法  NN  B-NP
，  ，  PU  0
其  其  PN  0
特征  特征  NN  B-NP
在于  在于  VV  0
，  ，  PU  0
在  在  P  0
周期  周期  NN  B-NP
调制  调制  VV  0
的  的  DEC  0
预定  预定  JJ  B-NP
周期  周期  NN  I-NP
相  相  NN  I-NP
位  位  NN  I-NP
轨线  轨线  NN  I-NP
期间  期间  NN  I-NP
，  ，  PU  0
在  在  P  0
该  该  DT  0
相位  相位  NN  B-NP
轨线  轨线  NN  I-NP
期间  期间  NN  I-NP
X  X  NN  I-NP
射线源  射线源  NN  I-NP
（  （  PU  0
1  1  CD  0
）  ）  PU  0
既  既  CC  0
发送  发送  VV  0
较  较  AD  0
硬  硬  VA  0
的  的  DEC  0
又  又  AD  0
发送  发送  VV  0
较  较  AD  0
软  软  VA  0
的  的  DEC  0
X射线  X射线  NN  B-NP
辐射  辐射  NN  I-NP
，  ，  PU  0
狭缝  狭缝  NN  B-NP
光  光  AD  0
阑  阑  VA  0
（  （  PU  0
2  2  CD  0
）  ）  PU  0
的  的  DEG  0
狭缝  狭缝  NN  B-NP
被  被  SB  0
一  一  CD  0
吸收  吸收  VV  0
软  软  VV  0
X  X  NN  B-NP
射线  射线  NN  I-NP
辐射  辐射  NN  I-NP
的  的  DEC  0
元件  元件  NN  B-NP
同步  同步  AD  0
地  地  DEV  0
盖住  盖住  VV  0
。  。  PU  0
39  39  CD  0
、  、  PU  0
根据  根据  P  0
权利  权利  NN  B-NP
要求  要求  NN  I-NP
22  22  CD  0
的  的  DEC  0
方法  方法  NN  B-NP
，  ，  PU  0
其  其  PN  0
特征  特征  NN  B-NP
在于  在于  VV  0
，  ，  PU  0
在  在  P  0
周期  周期  NN  B-NP
调制  调制  VV  0
的  的  DEC  0
预定  预定  JJ  B-NP
周期  周期  NN  I-NP
相  相  NN  I-NP
位  位  NN  I-NP
轨线  轨线  NN  I-NP
期间  期间  NN  I-NP
，  ，  PU  0
在  在  P  0
该  该  DT  0
相位  相位  NN  B-NP
轨线  轨线  NN  I-NP
期间  期间  NN  I-NP
X  X  NN  I-NP
射线源  射线源  NN  I-NP
（  （  PU  0
1  1  CD  0
）  ）  PU  0
既  既  CC  0
发送  发送  VV  0
较  较  AD  0
硬  硬  VA  0
的  的  DEC  0
又  又  AD  0
发送  发送  VV  0
较  较  AD  0
软  软  VA  0
的  的  DEC  0
X射线  X射线  NN  B-NP
辐射  辐射  NN  I-NP
，  ，  PU  0
狭缝  狭缝  NN  B-NP
光  光  AD  0
阑  阑  VA  0
（  （  PU  0
2  2  CD  0
）  ）  PU  0
的  的  DEG  0
狭缝  狭缝  NN  B-NP
被  被  SB  0
一  一  CD  0
吸收  吸收  VV  0
软  软  VV  0
X  X  NN  B-NP
射线  射线  NN  I-NP
辐射  辐射  NN  I-NP
的  的  DEC  0
元件  元件  NN  B-NP
同步  同步  AD  0
地  地  DEV  0
盖住  盖住  VV  0
。  。  PU  0
40  40  CD  0
、  、  PU  0
一  一  CD  0
种  种  M  0
狭缝  狭缝  NN  B-NP
X射线  X射线  NN  I-NP
照相  照相  NN  I-NP
装置  装置  NN  I-NP
，  ，  PU  0
包括  包括  VV  0
：  ：  PU  0
X  X  NN  B-NP
射线源  射线源  NN  I-NP
（  （  PU  0
1  1  CD  0
）  ）  PU  0
;  ;  PU  0
置于  置于  VV  0
X  X  NN  B-NP
射线源  射线源  NN  I-NP
（  （  PU  0
1  1  CD  0
）  ）  PU  0
前  前  LC  0
的  的  DEG  0
狭缝  狭缝  NN  B-NP
光阑  光阑  NN  I-NP
（  （  PU  0
2  2  CD  0
）  ）  PU  0
，  ，  PU  0
它  它  PN  0
形成  形成  VV  0
一  一  CD  0
扇  扇  M  0
形  形  NN  B-NP
X  X  NN  I-NP
射线束  射线束  NN  I-NP
（  （  PU  0
4  4  CD  0
）  ）  PU  0
，  ，  PU  0
用  用  P  0
该  该  DT  0
射线束  射线束  NN  B-NP
，  ，  PU  0
至少  至少  AD  0
能  能  VV  0
部分  部分  CD  0
扫描  扫描  NN  B-NP
被  被  SB  0
检测  检测  VV  0
的  的  DEC  0
身体  身体  NN  B-NP
（  （  PU  0
6  6  CD  0
）  ）  PU  0
，  ，  PU  0
以  以  MSP  0
在  在  P  0
位于  位于  VV  0
身体  身体  NN  B-NP
（  （  PU  0
6  6  CD  0
）  ）  PU  0
后方  后方  NN  B-NP
的  的  DEG  0
X射线  X射线  NN  B-NP
探测器  探测器  NN  I-NP
（  （  PU  0
3  3  CD  0
）  ）  PU  0
上  上  LC  0
形成  形成  VV  0
该  该  DT  0
身体  身体  NN  B-NP
被  被  SB  0
扫描  扫描  VV  0
部分  部分  NN  B-NP
的  的  DEG  0
X射线  X射线  NN  B-NP
影象  影象  NN  I-NP
，  ，  PU  0
该  该  DT  0
扇形  扇形  NN  B-NP
X  X  NN  I-NP
射线束  射线束  NN  I-NP
（  （  PU  0
4  4  CD  0
）  ）  PU  0
是  是  VC  0
由  由  P  0
许多  许多  CD  0
互相  互相  AD  0
紧接  紧接  VV  0
的  的  DEC  0
扇形区  扇形区  NN  B-NP
形成  形成  VV  0
的  的  DEC  0
;  ;  PU  0
控制  控制  NN  B-NP
信号  信号  NN  I-NP
发生器  发生器  NN  I-NP
（  （  PU  0
8  8  CD  0
）  ）  PU  0
，  ，  PU  0
当  当  P  0
运转  运转  VV  0
时  时  LC  0
，  ，  PU  0
它  它  PN  0
给  给  P  0
控制  控制  VV  0
装置  装置  NN  B-NP
（  （  PU  0
11  11  CD  0
）  ）  PU  0
提供  提供  VV  0
代表  代表  JJ  B-NP
身体  身体  NN  I-NP
（  （  PU  0
6  6  CD  0
）  ）  PU  0
对  对  P  0
X  X  NN  B-NP
射线束  射线束  NN  I-NP
（  （  PU  0
4  4  CD  0
）  ）  PU  0
的  的  DEG  0
每  每  DT  0
一  一  CD  0
扇  扇  M  0
形区  形区  NN  B-NP
透射率  透射率  NN  I-NP
的  的  DEC  0
信号  信号  NN  B-NP
;  ;  PU  0
和  和  CC  0
狭缝  狭缝  NN  B-NP
光  光  AD  0
阑  阑  AD  0
一起  一起  AD  0
动作  动作  VV  0
的  的  DEC  0
可控  可控  JJ  0
的  的  DEG  0
射线  射线  NN  B-NP
束扇  束扇  NN  I-NP
形  形  NN  I-NP
区  区  NN  I-NP
调制器  调制器  NN  I-NP
（  （  PU  0
7  7  CD  0
）  ）  PU  0
，  ，  PU  0
它  它  PN  0
在  在  P  0
由  由  P  0
控制  控制  NN  B-NP
装置  装置  NN  I-NP
（  （  PU  0
11  11  CD  0
）  ）  PU  0
来  来  VV  0
的  的  DEC  0
信号  信号  NN  B-NP
的  的  DEG  0
控制  控制  NN  B-NP
下  下  LC  0
，  ，  PU  0
可以  可以  VV  0
控制  控制  VV  0
每  每  DT  0
一  一  CD  0
扇  扇  M  0
形  形  JJ  B-NP
区  区  NN  I-NP
的  的  DEG  0
X  X  NN  B-NP
射线束  射线束  NN  I-NP
（  （  PU  0
4  4  CD  0
）  ）  PU  0
，  ，  PU  0
其  其  PN  0
特征  特征  NN  B-NP
在于  在于  VV  0
：  ：  PU  0
它  它  PN  0
还  还  AD  0
包括  包括  VV  0
对  对  P  0
所有  所有  DT  0
扇形区  扇形区  NN  B-NP
同时  同时  AD  0
地  地  DEV  0
并以  并以  VV  0
预定  预定  VV  0
的  的  DEC  0
周期  周期  NN  B-NP
方式  方式  NN  I-NP
提供  提供  VV  0
被  被  SB  0
调制  调制  VV  0
的  的  DEC  0
X  X  NN  B-NP
射线束  射线束  NN  I-NP
（  （  PU  0
4  4  CD  0
）  ）  PU  0
的  的  DEG  0
调制  调制  NN  B-NP
装置  装置  NN  I-NP
，  ，  PU  0
并且  并且  CC  0
所  所  MSP  0
述  述  VV  0
射线  射线  NN  B-NP
束扇  束扇  NN  I-NP
形  形  NN  I-NP
区  区  NN  I-NP
调制器  调制器  NN  I-NP
（  （  PU  0
7  7  CD  0
）  ）  PU  0
各  各  DT  0
个  个  M  0
与  与  P  0
X  X  NN  B-NP
射线束  射线束  NN  I-NP
的  的  DEC  0
周期  周期  NN  B-NP
调制  调制  VV  0
同步  同步  AD  0
地  地  DEV  0
被  被  SB  0
控制  控制  VV  0
。  。  PU  0
41  41  CD  0
、  、  PU  0
根据  根据  P  0
权利  权利  NN  B-NP
要求  要求  NN  I-NP
40  40  CD  0
的  的  DEC  0
装置  装置  NN  B-NP
，  ，  PU  0
其  其  PN  0
特征  特征  NN  B-NP
在于  在于  VV  0
：  ：  PU  0
控制  控制  NN  B-NP
装置  装置  NN  I-NP
（  （  PU  0
11  11  CD  0
）  ）  PU  0
以  以  P  0
这样  这样  PN  0
的  的  DEG  0
方式  方式  NN  B-NP
控制  控制  VV  0
射线  射线  NN  B-NP
束扇  束扇  NN  I-NP
形  形  NN  I-NP
区  区  NN  I-NP
调制器  调制器  NN  I-NP
（  （  PU  0
7  7  CD  0
）  ）  PU  0
，  ，  PU  0
即  即  AD  0
在  在  P  0
第一  第一  OD  0
时间  时间  NN  B-NP
间隔  间隔  NN  I-NP
（  （  PU  0
0  0  CD  0
）  ）  PU  0
的  的  DEG  0
至少  至少  AD  0
一部分  一部分  CD  0
时间  时间  NN  B-NP
，  ，  PU  0
与  与  P  0
X  X  NN  B-NP
射线束  射线束  NN  I-NP
（  （  PU  0
4  4  CD  0
）  ）  PU  0
的  的  DEG  0
调制  调制  NN  B-NP
处于  处于  VV  0
同步  同步  AD  0
节拍  节拍  VV  0
时  时  LC  0
，  ，  PU  0
每  每  DT  0
个  个  M  0
可控  可控  VV  0
的  的  DEC  0
射线  射线  NN  B-NP
束扇  束扇  NN  I-NP
形  形  NN  I-NP
区  区  NN  I-NP
调制器  调制器  NN  I-NP
（  （  PU  0
7  7  CD  0
）  ）  PU  0
被置  被置  VV  0
于  于  P  0
打开  打开  VV  0
位置  位置  NN  B-NP
，  ，  PU  0
在  在  P  0
该  该  DT  0
位置  位置  NN  B-NP
X  X  NN  I-NP
射线  射线  NN  I-NP
辐射  辐射  NN  I-NP
能够  能够  VV  0
通过  通过  P  0
射线  射线  NN  B-NP
束扇  束扇  NN  I-NP
形  形  NN  I-NP
区  区  NN  I-NP
调制器  调制器  NN  I-NP
（  （  PU  0
7  7  CD  0
）  ）  PU  0
，  ，  PU  0
而  而  CC  0
在  在  P  0
处于  处于  VV  0
两  两  CD  0
个  个  M  0
第一  第一  OD  0
时间  时间  NN  B-NP
间隔  间隔  NN  I-NP
（  （  PU  0
0  0  CD  0
）  ）  PU  0
之间  之间  LC  0
的  的  DEC  0
第二  第二  OD  0
时间  时间  NN  B-NP
间隔  间隔  NN  I-NP
（  （  PU  0
d  d  NN  B-NP
）  ）  PU  0
的  的  DEG  0
至少  至少  AD  0
一部分  一部分  CD  0
期间  期间  NN  B-NP
，  ，  PU  0
每  每  DT  0
个  个  M  0
可控  可控  VA  0
的  的  DEC  0
射线  射线  NN  B-NP
束扇  束扇  NN  I-NP
形  形  NN  I-NP
区  区  NN  I-NP
调制器  调制器  NN  I-NP
（  （  PU  0
7  7  CD  0
）  ）  PU  0
被置  被置  VV  0
于  于  P  0
关闭  关闭  NN  B-NP
位置  位置  NN  I-NP
，  ，  PU  0
在  在  P  0
这  这  DT  0
种  种  M  0
位置  位置  NN  B-NP
射线  射线  NN  I-NP
束扇  束扇  NN  I-NP
形  形  NN  I-NP
区  区  NN  I-NP
调制器  调制器  NN  I-NP
（  （  PU  0
7  7  CD  0
）  ）  PU  0
控制  控制  VV  0
X射线  X射线  NN  B-NP
束到  束到  NN  I-NP
最  最  AD  0
小  小  VA  0
;  ;  PU  0
控制  控制  NN  B-NP
装置  装置  NN  I-NP
（  （  PU  0
11  11  CD  0
）  ）  PU  0
接收  接收  VV  0
由  由  P  0
控制  控制  NN  B-NP
信号  信号  NN  I-NP
产生器  产生器  NN  I-NP
（  （  PU  0
8  8  CD  0
）  ）  PU  0
来  来  VV  0
的  的  DEG  0
输入  输入  NN  B-NP
信号  信号  NN  I-NP
，  ，  PU  0
该  该  DT  0
输入  输入  NN  B-NP
信号  信号  NN  I-NP
代表  代表  VV  0
在  在  P  0
每  每  DT  0
种  种  M  0
情况  情况  NN  B-NP
下  下  LC  0
至少  至少  AD  0
部分  部分  AD  0
地  地  DEV  0
与  与  P  0
第一  第一  OD  0
时间  时间  NN  B-NP
间隔  间隔  VV  0
重叠  重叠  VV  0
的  的  DEC  0
，  ，  PU  0
至少  至少  AD  0
一  一  CD  0
个  个  M  0
测量  测量  NN  B-NP
间隔  间隔  NN  I-NP
期间  期间  NN  I-NP
，  ，  PU  0
从  从  P  0
身体  身体  NN  B-NP
（  （  PU  0
6  6  CD  0
）  ）  PU  0
透过  透过  VV  0
的  的  DEC  0
辐射量  辐射量  NN  B-NP
，  ，  PU  0
如果  如果  CS  0
在  在  P  0
测量  测量  NN  B-NP
间隔  间隔  NN  I-NP
期间  期间  NN  I-NP
被  被  SB  0
测  测  VV  0
扇形区  扇形区  NN  B-NP
中  中  LC  0
的  的  DEG  0
辐射量  辐射量  NN  B-NP
小于  小于  VV  0
预定值  预定值  NN  B-NP
，  ，  PU  0
则  则  AD  0
控制  控制  NN  B-NP
装置  装置  NN  I-NP
（  （  PU  0
11  11  CD  0
）  ）  PU  0
发出  发出  VV  0
一  一  CD  0
控制  控制  NN  B-NP
信号  信号  NN  I-NP
，  ，  PU  0
使得  使得  VV  0
和  和  CC  0
所  所  MSP  0
述  述  VV  0
扇形区  扇形区  NN  B-NP
相应  相应  VV  0
的  的  DEC  0
可控  可控  JJ  0
的  的  DEG  0
射线  射线  NN  B-NP
束扇  束扇  NN  I-NP
形  形  NN  I-NP
区  区  NN  I-NP
调制器  调制器  NN  I-NP
（  （  PU  0
7  7  CD  0
）  ）  PU  0
在  在  P  0
接着  接着  VV  0
这  这  DT  0
一  一  CD  0
测量  测量  NN  B-NP
间隔  间隔  NN  I-NP
的  的  DEC  0
第二  第二  OD  0
时间  时间  NN  B-NP
间隔  间隔  NN  I-NP
期间  期间  NN  I-NP
不  不  AD  0
置于  置于  VV  0
关闭  关闭  NN  B-NP
状态  状态  NN  I-NP
。  。  PU  0
42  42  CD  0
、  、  PU  0
根据  根据  P  0
权利  权利  NN  B-NP
要求  要求  NN  I-NP
41  41  CD  0
的  的  DEC  0
装置  装置  NN  B-NP
，  ，  PU  0
其  其  PN  0
特征  特征  NN  B-NP
在于  在于  VV  0
，  ，  PU  0
如果  如果  CS  0
在  在  P  0
某  某  DT  0
一  一  CD  0
测量  测量  NN  B-NP
间隔  间隔  NN  I-NP
期间  期间  NN  I-NP
，  ，  PU  0
某  某  DT  0
一  一  CD  0
扇形区  扇形区  NN  B-NP
从  从  P  0
身体  身体  NN  B-NP
透过  透过  VV  0
的  的  DEC  0
辐射量  辐射量  NN  B-NP
比  比  P  0
预定  预定  JJ  B-NP
值小  值小  NN  I-NP
，  ，  PU  0
控制  控制  NN  B-NP
装置  装置  NN  I-NP
（  （  PU  0
11  11  CD  0
）  ）  PU  0
便  便  AD  0
发出  发出  VV  0
一  一  CD  0
信号  信号  NN  B-NP
，  ，  PU  0
使  使  VV  0
与  与  P  0
所  所  MSP  0
述  述  VV  0
扇形区  扇形区  NN  B-NP
相应  相应  VV  0
的  的  DEC  0
可控  可控  JJ  0
的  的  DEG  0
射线  射线  NN  B-NP
束扇  束扇  NN  I-NP
形  形  NN  I-NP
区  区  NN  I-NP
调制器  调制器  NN  I-NP
（  （  PU  0
7  7  CD  0
）  ）  PU  0
在  在  P  0
相继  相继  VV  0
的  的  DEC  0
第二  第二  OD  0
时间  时间  NN  B-NP
间隔  间隔  NN  I-NP
（  （  PU  0
d  d  CD  0
）  ）  PU  0
内  内  LC  0
保持  保持  VV  0
在  在  P  0
打开  打开  VV  0
位置  位置  NN  B-NP
。  。  PU  0
43  43  CD  0
、  、  PU  0
根据  根据  P  0
权利  权利  NN  B-NP
要求  要求  NN  I-NP
42  42  OD  0
的  的  DEC  0
装置  装置  NN  B-NP
，  ，  PU  0
其  其  PN  0
特征  特征  NN  B-NP
在于  在于  VV  0
，  ，  PU  0
如果  如果  CS  0
在  在  P  0
某  某  DT  0
一  一  CD  0
测量  测量  NN  B-NP
间隔  间隔  NN  I-NP
内  内  LC  0
，  ，  PU  0
测量  测量  VV  0
到  到  VV  0
的  的  DEG  0
每  每  DT  0
一  一  CD  0
扇  扇  M  0
